,year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,self_made,wealth_status
1132,2024,4,1104,3.0,Saban,Haim,Haim Saban,1944-10-15,79.0,Male,United States,United States,Beverly Hills,Media & Entertainment,['Media & Entertainment'],True,Increased
1133,2024,4,1104,3.0,Samuelsson,Roger,Roger Samuelsson,1963-12-10,60.0,Male,Sweden,Switzerland,Oberägeri,Healthcare,['Healthcare'],True,Increased
1134,2024,4,1104,3.0,Slootman,Frank,Frank Slootman,1958-10-03,65.0,Male,United States,United States,Pleasanton,Technology,['Technology'],True,Increased
1135,2024,4,1104,3.0,Springer,Friede,Friede Springer,1942-08-15,81.0,Female,Germany,Germany,Berlin,Media & Entertainment,['Media & Entertainment'],False,Decreased
1136,2024,4,1104,3.0,Talpins,Jeffrey,Jeffrey Talpins,1975-03-06,49.0,Male,United States,United States,Larchmont,Finance & Investments,['Finance & Investments'],True,Decreased
1137,2024,4,1104,3.0,Thiele-Schuerhoff,Julia,Julia Thiele-Schuerhoff,1972-01-01,52.0,Female,Germany,Germany,Munich,Manufacturing,['Manufacturing'],False,Increased
1138,2024,4,1104,3.0,Tull,Thomas,Thomas Tull,1970-06-11,53.0,Male,United States,United States,Pittsburgh,Media & Entertainment,['Media & Entertainment'],True,Increased
1139,2024,4,1104,3.0,Wang,Weixiu,Wang Weixiu & family,1950-11-01,73.0,Male,China,China,Yantai,Manufacturing,['Manufacturing'],True,Increased
1140,2024,4,1104,3.0,Wu,Guangming,Wu Guangming,1962-02-27,62.0,Male,China,China,Danyang,Healthcare,['Healthcare'],True,Increased
1141,2024,4,1104,3.0,Zhang,Lei,Zhang Lei,1972-12-01,51.0,Male,China,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],True,Remained Even
1142,2024,4,1143,2.9,Avdolyan,Albert,Albert Avdolyan,1970-11-08,53.0,Male,Russia,Russia,Moscow,Energy,['Energy'],True,Increased
1143,2024,4,1143,2.9,Chandler,Richard,Richard Chandler,1959-01-01,65.0,Male,New Zealand,Singapore,Singapore,Finance & Investments,['Finance & Investments'],False,Increased
1144,2024,4,1143,2.9,Chen,Hua,Chen Hua & family,1966-01-01,58.0,Male,China,China,Shenzhen,Real Estate,['Real Estate'],True,Decreased
1145,2024,4,1143,2.9,Chen,Tianshi,Chen Tianshi,1985-01-01,39.0,Male,China,China,Beijing,Technology,['Technology'],True,Increased
1146,2024,4,1143,2.9,Choo,Chong Ngen,Choo Chong Ngen,1953-04-21,70.0,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],True,Increased
1147,2024,4,1143,2.9,Clark,Robert,Robert Clark,1959-01-30,65.0,Male,United States,United States,St. Louis,Construction & Engineering,['Construction & Engineering'],True,Increased
1148,2024,4,1143,2.9,Dmitriev,Sergey,Sergey Dmitriev,1966-03-11,58.0,Male,Cyprus,Cyprus,Paralimni,Technology,['Technology'],True,Increased
1149,2024,4,1143,2.9,Du,Jiangtao,Du Jiangtao & family,1969-11-17,54.0,Male,China,China,Beijing,Manufacturing,['Manufacturing'],True,Increased
1150,2024,4,1143,2.9,Dubin,Glenn,Glenn Dubin,1957-04-13,66.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
1151,2024,4,1143,2.9,Fielmann,Marc,Marc Fielmann,1989-07-24,34.0,Male,Germany,Germany,New York,Manufacturing,['Manufacturing'],False,Increased
1152,2024,4,1143,2.9,Friedland,Robert,Robert Friedland,1950-08-18,73.0,Male,United States,Singapore,Singapore,Metals & Mining,['Metals & Mining'],True,Increased
1153,2024,4,1143,2.9,Gao,Jifan,Gao Jifan & family,1965-01-01,59.0,Male,China,China,Changzhou,Energy,['Energy'],True,Decreased
1154,2024,4,1143,2.9,Guo,Guangchang,Guo Guangchang,1967-02-16,57.0,Male,China,China,Shanghai,Diversified,['Diversified'],True,Decreased
1155,2024,4,1143,2.9,Hamied,Yusuf,Yusuf Hamied,1936-07-26,87.0,Male,India,India,Mumbai,Healthcare,['Healthcare'],False,Increased
1156,2024,4,1143,2.9,Iliev,Zarakh,Zarakh Iliev,1966-09-09,57.0,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],True,Remained Even
1157,2024,4,1143,2.9,Karapetyan,Samvel,Samvel Karapetyan,1965-08-18,58.0,Male,Russia,Russia,Moscow,Construction & Engineering,['Construction & Engineering'],True,Increased
1158,2024,4,1143,2.9,Karp,Alexander,Alexander Karp,1967-10-01,56.0,Male,United States,United States,Palo Alto,Technology,['Technology'],True,Increased
1159,2024,4,1143,2.9,Kuok,Khoon Hong,Kuok Khoon Hong,1950-01-01,74.0,Male,Singapore,Singapore,Singapore,Manufacturing,['Manufacturing'],False,Decreased
1160,2024,4,1143,2.9,Kwak,Dong Shin,Kwak Dong Shin,1974-12-17,49.0,Male,South Korea,South Korea,Seoul,Technology,['Technology'],False,Increased
1161,2024,4,1143,2.9,Lê-Quôc,Alexis,Alexis Lê-Quôc,1974-11-14,49.0,Male,United States,United States,New York,Technology,['Technology'],True,Increased
1162,2024,4,1143,2.9,Lee,Patrick,Patrick Lee,1942-01-01,82.0,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],True,Decreased
1163,2024,4,1143,2.9,Li,Hua,Li Hua,1978-01-01,46.0,Male,China,China,Shenzhen,Finance & Investments,['Finance & Investments'],True,Increased
1164,2024,4,1143,2.9,Mahindra,Anand,Anand Mahindra,1955-05-01,68.0,Male,India,India,Mumbai,Diversified,['Diversified'],False,Increased
1165,2024,4,1143,2.9,McCaleb,Jed,Jed McCaleb,1975-01-01,49.0,Male,United States,United States,Berkeley,Finance & Investments,['Finance & Investments'],True,Increased
1166,2024,4,1143,2.9,Metropoulos,C. Dean,C. Dean Metropoulos,1946-05-05,77.0,Male,United States,United States,Palm Beach,Food & Beverage,['Food & Beverage'],True,Increased
1167,2024,4,1143,2.9,Mittal,Lachhman Das,Lachhman Das Mittal,1930-11-05,93.0,Male,India,India,Delhi,Automotive,['Automotive'],False,Increased
1168,2024,4,1143,2.9,Nagamori,Shigenobu,Shigenobu Nagamori,1944-08-28,79.0,Male,Japan,Japan,Kyoto,Manufacturing,['Manufacturing'],True,Decreased
1169,2024,4,1143,2.9,Nayar,Falguni,Falguni Nayar,1963-02-19,61.0,Female,India,India,Mumbai,Fashion & Retail,['Fashion & Retail'],True,Increased
1170,2024,4,1143,2.9,Nisanov,God,God Nisanov,1972-04-24,51.0,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],True,Remained Even
1171,2024,4,1143,2.9,Packer,James,James Packer,1967-09-08,56.0,Male,Australia,United States,Los Angeles,Finance & Investments,['Finance & Investments'],False,Increased
1172,2024,4,1143,2.9,Perfetti,Augusto,Augusto Perfetti,1946-08-11,77.0,Male,Italy,Switzerland,Lugano,Food & Beverage,['Food & Beverage'],False,Increased
1173,2024,4,1143,2.9,Qiu,Jianping,Qiu Jianping & family,1962-01-28,62.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],True,Increased
1174,2024,4,1143,2.9,Rao,G. M.,G. M. Rao,1950-07-01,73.0,Male,India,India,Bangalore,Logistics,['Logistics'],True,Increased
1175,2024,4,1143,2.9,Reddy,P.V. Ramprasad,P.V. Ramprasad Reddy,1958-03-30,66.0,Male,India,India,Hyderabad,Healthcare,['Healthcare'],True,Increased
1176,2024,4,1143,2.9,Sarma,Karthik,Karthik Sarma,1974-12-01,49.0,Male,India,United States,New York,Finance & Investments,['Finance & Investments'],True,Remained Even
1177,2024,4,1143,2.9,Shi,Yuzhu,Shi Yuzhu,1962-09-01,61.0,Male,China,China,Shanghai,Diversified,['Diversified'],True,Increased
1178,2024,4,1143,2.9,Sundheim,Daniel,Daniel Sundheim,1977-03-29,47.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Remained Even
1179,2024,4,1143,2.9,Taylor,Glen,Glen Taylor,1941-04-20,82.0,Male,United States,United States,Mankato,Service,['Service'],True,Increased
1180,2024,4,1143,2.9,Wirtgen,Jurgen,Jurgen Wirtgen,1965-07-01,58.0,Male,Germany,United States,New York,Construction & Engineering,['Construction & Engineering'],False,Increased
1181,2024,4,1143,2.9,Wirtgen,Stefan,Stefan Wirtgen,1970-07-01,53.0,Male,Germany,United States,New York,Construction & Engineering,['Construction & Engineering'],False,Increased
1182,2024,4,1143,2.9,Wu,Yiling,Wu Yiling,1949-10-24,74.0,Male,China,China,Shijiazhuang,Healthcare,['Healthcare'],True,Decreased
1183,2024,4,1143,2.9,Xia,Zuoquan,Xia Zuoquan,1962-01-01,62.0,Male,China,China,Shenzhen,Automotive,['Automotive'],True,Decreased
1184,2024,4,1143,2.9,Young,William,William Young,1941-01-01,83.0,Male,United States,United States,Ypsilanti,Manufacturing,['Manufacturing'],True,Increased
1185,2024,4,1143,2.9,Zhang,Jian,Zhang Jian,1969-01-01,55.0,Male,China,China,Tianjin,Manufacturing,['Manufacturing'],True,Decreased
1186,2024,4,1187,2.8,Baker,Felix,Felix Baker,1969-03-29,55.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
1187,2024,4,1187,2.8,Baker,Julian,Julian Baker,1966-05-21,57.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
1188,2024,4,1187,2.8,Banga,Harindarpal,Harindarpal Banga,1950-08-10,73.0,Male,India,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],True,Increased
1189,2024,4,1187,2.8,Chen,Fashu,Chen Fashu,1960-10-26,63.0,Male,China,China,Fuzhou,Finance & Investments,['Finance & Investments'],True,Decreased
1190,2024,4,1187,2.8,Cheng,Xue,Cheng Xue,1970-02-26,54.0,Female,China,China,Foshan,Food & Beverage,['Food & Beverage'],True,Decreased
1191,2024,4,1187,2.8,Cooperman,Leon G.,Leon G. Cooperman,1943-04-25,80.0,Male,United States,United States,Boca Raton,Finance & Investments,['Finance & Investments'],True,Increased
1192,2024,4,1187,2.8,Crook,Eleanor Butt,Eleanor Butt Crook & family,1932-07-21,91.0,Female,United States,United States,San Marcos,Fashion & Retail,['Fashion & Retail'],False,Remained Even
1193,2024,4,1187,2.8,Deripaska,Oleg,Oleg Deripaska,1968-01-02,56.0,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],True,Increased
1194,2024,4,1187,2.8,Erdemoglu,Ibrahim,Ibrahim Erdemoglu,1962-09-26,61.0,Male,Turkey,Turkey,Istanbul,Manufacturing,['Manufacturing'],True,Decreased
1195,2024,4,1187,2.8,Fan ,Daidi,Fan Daidi,1966-01-01,58.0,Female,China,China,Xian,Fashion & Retail,['Fashion & Retail'],True,Decreased
1196,2024,4,1187,2.8,Frolov,Alexander,Alexander Frolov,1964-05-17,59.0,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],True,Increased
1197,2024,4,1187,2.8,Gu,Yuhua,Gu Yuhua & family,1949-10-05,74.0,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],True,Decreased
1198,2024,4,1187,2.8,Huang,Li,Huang Li,1963-06-27,60.0,Male,China,China,Wuhan,Technology,['Technology'],True,Decreased
1199,2024,4,1187,2.8,Ji,Qi,Ji Qi,1966-10-01,57.0,Male,China,China,Shanghai,Real Estate,['Real Estate'],True,Decreased
1200,2024,4,1187,2.8,Latouche,Christian,Christian Latouche & family,1940-07-18,83.0,Male,France,France,Lyon,Finance & Investments,['Finance & Investments'],True,Increased
1201,2024,4,1187,2.8,Lazari,Maritsa,Maritsa Lazari & family,1944-10-14,79.0,Female,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],True,Increased
1202,2024,4,1187,2.8,Liu,Jincheng,Liu Jincheng & family,1964-09-22,59.0,Male,China,China,Huizhou,Manufacturing,['Manufacturing'],True,Decreased
1203,2024,4,1187,2.8,Lu,Weiding,Lu Weiding,1971-03-01,53.0,Male,China,China,Hangzhou,Diversified,['Diversified'],False,Increased
1204,2024,4,1187,2.8,Malik,Rafique,Rafique Malik,1950-10-31,73.0,Male,India,India,Mumbai,Fashion & Retail,['Fashion & Retail'],False,Increased
1205,2024,4,1187,2.8,Martin,Gilles,Gilles Martin,1963-10-20,60.0,Male,France,France,Nantes,Healthcare,['Healthcare'],True,Decreased
1206,2024,4,1187,2.8,Menon,P.N.C.,P.N.C. Menon,1948-11-17,75.0,Male,Oman,United Arab Emirates,Dubai,Real Estate,['Real Estate'],True,Increased
1207,2024,4,1187,2.8,Mikati,Najib,Najib Mikati,1955-11-24,68.0,Male,Lebanon,Lebanon,Beirut,Telecom,['Telecom'],True,Remained Even
1208,2024,4,1187,2.8,Mikati,Taha,Taha Mikati,1945-01-01,79.0,Male,Lebanon,Lebanon,Beirut,Telecom,['Telecom'],True,Remained Even
1209,2024,4,1187,2.8,Murphy,Bobby,Bobby Murphy,1988-07-19,35.0,Male,United States,United States,Venice,Technology,['Technology'],True,Increased
1210,2024,4,1187,2.8,Murtagh,Eugene,Eugene Murtagh,1942-06-23,81.0,Male,Ireland,Ireland,Kingscourt,Manufacturing,['Manufacturing'],True,Increased
1211,2024,4,1187,2.8,Naeder,Hans Georg,Hans Georg Naeder,1961-09-04,62.0,Male,Germany,Germany,Duderstadt,Manufacturing,['Manufacturing'],False,Increased
1212,2024,4,1187,2.8,Nguyen,Thi Phuong Thao,Nguyen Thi Phuong Thao,1970-06-07,53.0,Female,Vietnam,Vietnam,Ho Chi Minh City,Diversified,['Diversified'],True,Increased
1213,2024,4,1187,2.8,Niarchos,Philip,Philip Niarchos,1954-01-01,70.0,Male,Greece,France,Paris,Diversified,['Diversified'],False,Remained Even
1214,2024,4,1187,2.8,O'Brien,Denis,Denis O'Brien,1958-04-17,65.0,Male,Ireland,Ireland,Dublin,Telecom,['Telecom'],True,Increased
1215,2024,4,1187,2.8,Olsson,Dan,Dan Olsson,1947-01-01,77.0,Male,Sweden,Sweden,Gothenburg,Diversified,['Diversified'],False,Increased
1216,2024,4,1187,2.8,Ostrover,Doug,Doug Ostrover,1962-06-08,61.0,Male,United States,United States,Greenwich,Finance & Investments,['Finance & Investments'],True,Increased
1217,2024,4,1187,2.8,Pai,Ranjan,Ranjan Pai,1972-11-11,51.0,Male,India,India,Bangalore,Healthcare,['Healthcare'],False,Remained Even
1218,2024,4,1187,2.8,Parisotto,Lirio,Lirio Parisotto,1953-12-18,70.0,Male,Brazil,Brazil,Manaus,Finance & Investments,['Finance & Investments'],True,Increased
1219,2024,4,1187,2.8,Parker,Sean,Sean Parker,1979-12-03,44.0,Male,United States,United States,Los Angeles,Technology,['Technology'],True,Remained Even
1220,2024,4,1187,2.8,Perez,Florentino,Florentino Perez,1947-03-08,77.0,Male,Spain,Spain,Madrid,Construction & Engineering,['Construction & Engineering'],True,Increased
1221,2024,4,1187,2.8,Piramal,Ajay,Ajay Piramal,1955-08-03,68.0,Male,India,India,Mumbai,Healthcare,['Healthcare'],False,Decreased
1222,2024,4,1187,2.8,Qiu,Guanghe,Qiu Guanghe & family,1951-11-10,72.0,Male,China,China,Wenzhou,Fashion & Retail,['Fashion & Retail'],True,Decreased
1223,2024,4,1187,2.8,Ramlie,Alexander,Alexander Ramlie,1972-12-27,51.0,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,['Metals & Mining'],True,Increased
1224,2024,4,1187,2.8,Repik,Alexey,Alexey Repik,1979-08-27,44.0,Male,Russia,Russia,Moscow,Healthcare,['Healthcare'],True,Decreased
1225,2024,4,1187,2.8,Santo Domingo,Alejandro,Alejandro Santo Domingo,1977-02-13,47.0,Male,United States,United States,New York,Food & Beverage,['Food & Beverage'],False,Increased
1226,2024,4,1187,2.8,Schuijff,Arnout,Arnout Schuijff,1967-10-16,56.0,Male,Netherlands,Netherlands,Amsterdam,Technology,['Technology'],True,Increased
1227,2024,4,1187,2.8,Siccardi,Alberto,Alberto Siccardi & family,1944-05-01,79.0,Male,Switzerland,Switzerland,Lugano,Healthcare,['Healthcare'],False,Increased
1228,2024,4,1187,2.8,Su,Hua,Su Hua,1982-01-01,42.0,Male,China,China,Beijing,Media & Entertainment,['Media & Entertainment'],True,Remained Even
1229,2024,4,1187,2.8,Sun,Guangxin,Sun Guangxin,1962-12-01,61.0,Male,China,China,Urumqi,Diversified,['Diversified'],True,Decreased
1230,2024,4,1187,2.8,Systrom,Kevin,Kevin Systrom,1983-12-30,40.0,Male,United States,United States,San Francisco,Technology,['Technology'],True,Increased
1231,2024,4,1187,2.8,Trotsenko,Roman,Roman Trotsenko,1970-09-12,53.0,Male,Russia,Russia,Moscow,Logistics,['Logistics'],True,Decreased
1232,2024,4,1187,2.8,Wilson,Alan,Alan Wilson,1940-10-28,83.0,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],False,Increased
1233,2024,4,1187,2.8,Wilson,Bruce,Bruce Wilson,1946-04-19,77.0,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],False,Increased
1234,2024,4,1187,2.8,Wilson,John,John Wilson,1937-12-31,86.0,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],False,Increased
1235,2024,4,1187,2.8,Winfrey,Oprah,Oprah Winfrey,1954-01-29,70.0,Female,United States,United States,Chicago,Media & Entertainment,['Media & Entertainment'],True,Increased
1236,2024,4,1187,2.8,Zhou,Chaonan,Zhou Chaonan,1960-10-01,63.0,Female,China,China,Langfang,Manufacturing,['Manufacturing'],True,Increased
1237,2024,4,1238,2.7,Beaufour,Anne,Anne Beaufour,1963-08-08,60.0,Female,France,United Kingdom,New York,Healthcare,['Healthcare'],False,Remained Even
1238,2024,4,1238,2.7,Beaufour,Henri,Henri Beaufour,1965-06-01,58.0,Male,France,United Kingdom,London,Healthcare,['Healthcare'],False,Remained Even
1239,2024,4,1238,2.7,Burman,Vivek Chand,Vivek Chand Burman,1937-04-28,86.0,Male,India,India,Delhi,Food & Beverage,['Food & Beverage'],False,Increased
1240,2024,4,1238,2.7,Cen,Junda,Cen Junda,1964-06-18,59.0,Male,China,China,Lianyungang,Healthcare,['Healthcare'],True,Increased
1241,2024,4,1238,2.7,Dalmia,Yadu Hari,Yadu Hari Dalmia & family,1947-06-02,76.0,Male,India,India,Delhi,Manufacturing,['Manufacturing'],False,Increased
1242,2024,4,1238,2.7,Dines,Daniel,Daniel Dines,1972-01-01,52.0,Male,Romania,United States,New York,Technology,['Technology'],True,Increased
1243,2024,4,1238,2.7,Feld,Kenneth,Kenneth Feld & family,1948-10-31,75.0,Male,United States,United States,Sarasota,Media & Entertainment,['Media & Entertainment'],False,Decreased
1244,2024,4,1238,2.7,Fielmann,Sophie Luise,Sophie Luise Fielmann,1995-01-01,29.0,Female,Germany,Germany,New York,Manufacturing,['Manufacturing'],False,Increased
1245,2024,4,1238,2.7,Ford,Gerald,Gerald Ford,1944-08-04,79.0,Male,United States,United States,Dallas,Finance & Investments,['Finance & Investments'],True,Increased
1246,2024,4,1238,2.7,Glaser,Sebastian,Sebastian Glaser,1979-01-01,45.0,Male,Germany,Germany,Munich,Technology,['Technology'],False,Decreased
1247,2024,4,1238,2.7,Goldhar,Mitchell,Mitchell Goldhar,1961-07-15,62.0,Male,Canada,Canada,North York,Real Estate,['Real Estate'],True,Increased
1248,2024,4,1238,2.7,Hargreaves,Peter,Peter Hargreaves,1946-10-05,77.0,Male,United Kingdom,United Kingdom,Bristol,Finance & Investments,['Finance & Investments'],True,Increased
1249,2024,4,1238,2.7,Heine,Gudrun,Gudrun Heine,1954-10-19,69.0,Female,Germany,Germany,Ohningen,Healthcare,['Healthcare'],False,Decreased
1250,2024,4,1238,2.7,Hintze,Michael,Michael Hintze,1953-07-27,70.0,Male,Australia,United Kingdom,London,Finance & Investments,['Finance & Investments'],True,Decreased
1251,2024,4,1238,2.7,Ilicak,Erman,Erman Ilicak,1967-10-03,56.0,Male,Turkey,Turkey,Ankara,Construction & Engineering,['Construction & Engineering'],True,Increased
1252,2024,4,1238,2.7,James,Thomas,Thomas James,1942-05-10,81.0,Male,United States,United States,Saint Petersburg,Finance & Investments,['Finance & Investments'],False,Increased
1253,2024,4,1238,2.7,Kelley,Brad,Brad Kelley,1956-12-23,67.0,Male,United States,United States,Franklin,Real Estate,['Real Estate'],True,Increased
1254,2024,4,1238,2.7,Koc,Mustafa Rahmi,Mustafa Rahmi Koc,1930-10-09,93.0,Male,Turkey,Turkey,Istanbul,Diversified,['Diversified'],False,Remained Even
1255,2024,4,1238,2.7,Langer,Hans,Hans Langer,1952-01-18,72.0,Male,Germany,Germany,Gräfelfing,Manufacturing,['Manufacturing'],True,Remained Even
1256,2024,4,1238,2.7,Leitner,Wolfgang,Wolfgang Leitner,1953-03-27,71.0,Male,Austria,Austria,Graz,Construction & Engineering,['Construction & Engineering'],True,Increased
1257,2024,4,1238,2.7,Leng,Youbin,Leng Youbin,1969-01-01,55.0,Male,China,China,Beijing,Food & Beverage,['Food & Beverage'],True,Decreased
1258,2024,4,1238,2.7,Li,Hongxin,Li Hongxin & family,1953-03-07,71.0,Male,China,China,Yanzhou,Manufacturing,['Manufacturing'],True,Increased
1259,2024,4,1238,2.7,Mazumdar-Shaw,Kiran,Kiran Mazumdar-Shaw,1953-03-23,71.0,Female,India,India,Bangalore,Healthcare,['Healthcare'],True,Increased
1260,2024,4,1238,2.7,Melchers,Hans,Hans Melchers,1938-04-28,85.0,Male,Netherlands,Netherlands,Vorden,Finance & Investments,['Finance & Investments'],True,Increased
1261,2024,4,1238,2.7,Minda,Nirmal,Nirmal Minda,1957-11-07,66.0,Male,India,India,Gurgaon,Automotive,['Automotive'],False,Increased
1262,2024,4,1238,2.7,Moshiri,Farhad,Farhad Moshiri,1955-05-18,68.0,Male,United Kingdom,Monaco,Monaco,Diversified,['Diversified'],True,Decreased
1263,2024,4,1238,2.7,Moshkovich,Vadim,Vadim Moshkovich,1967-04-06,56.0,Male,Russia,Russia,Moscow,Food & Beverage,['Food & Beverage'],True,Increased
1264,2024,4,1238,2.7,Motsepe,Patrice,Patrice Motsepe,1962-01-28,62.0,Male,South Africa,South Africa,Johannesburg,Metals & Mining,['Metals & Mining'],True,Remained Even
1265,2024,4,1238,2.7,Oberwelland,Timm,Timm Oberwelland,1969-11-04,54.0,Male,Germany,United States,New York,Food & Beverage,['Food & Beverage'],False,Remained Even
1266,2024,4,1238,2.7,Ogawa,Kentaro,Kentaro Ogawa,1948-07-01,75.0,Male,Japan,Japan,Tokyo,Food & Beverage,['Food & Beverage'],True,Increased
1267,2024,4,1238,2.7,Otto,Maren,Maren Otto,1942-01-01,82.0,Female,Germany,Germany,Berlin,Diversified,['Diversified'],False,Decreased
1268,2024,4,1238,2.7,Prada,Alberto,Alberto Prada,1954-02-21,70.0,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],False,Increased
1269,2024,4,1238,2.7,Prada,Marina,Marina Prada,1945-07-14,78.0,Female,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],False,Increased
1270,2024,4,1238,2.7,Pritzker,John,John Pritzker,1953-08-10,70.0,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],False,Increased
1271,2024,4,1238,2.7,Ruffin,Phil,Phil Ruffin,1935-03-17,89.0,Male,United States,United States,Las Vegas,Diversified,['Diversified'],True,Decreased
1272,2024,4,1238,2.7,Schaeffler-Thumann,Maria-Elisabeth,Maria-Elisabeth Schaeffler-Thumann,1941-08-17,82.0,Female,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],False,Increased
1273,2024,4,1238,2.7,Stack,Edward,Edward Stack,1954-12-27,69.0,Male,United States,United States,Sewickley,Fashion & Retail,['Fashion & Retail'],True,Increased
1274,2024,4,1238,2.7,Storonsky,Nik,Nik Storonsky,1984-07-21,39.0,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],True,Decreased
1275,2024,4,1238,2.7,Storz,Sybill,Sybill Storz,1937-04-06,86.0,Female,Germany,Germany,Leipzig,Healthcare,['Healthcare'],False,Decreased
1276,2024,4,1238,2.7,Sutton,Jeff,Jeff Sutton,1960-01-17,64.0,Male,United States,United States,New York,Real Estate,['Real Estate'],True,Increased
1277,2024,4,1238,2.7,Unger,Peter,Peter Unger,1944-08-20,79.0,Male,Germany,Germany,Neustadt an der Waldnaab,Automotive,['Automotive'],True,Increased
1278,2024,4,1238,2.7,Utemuratov,Bulat,Bulat Utemuratov,1958-01-01,66.0,Male,Kazakhstan,Kazakhstan,Nur-Sultan,Metals & Mining,['Metals & Mining'],True,Remained Even
1279,2024,4,1238,2.7,Winklevoss,Cameron,Cameron Winklevoss,1981-08-21,42.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
1280,2024,4,1238,2.7,Winklevoss,Tyler,Tyler Winklevoss,1981-08-21,42.0,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],True,Increased
1281,2024,4,1238,2.7,Zhang,Xinghai,Zhang Xinghai & family,1963-01-01,61.0,Male,China,China,Chongqing,Manufacturing,['Manufacturing'],True,Increased
1282,2024,4,1238,2.7,Zhao,Lixin,Zhao Lixin,1966-01-01,58.0,Male,China,China,Shanghai,Technology,['Technology'],True,Increased
1283,2024,4,1238,2.7,Zheng,Jianjiang,Zheng Jianjiang & family,1961-01-01,63.0,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],True,Increased
1284,2024,4,1238,2.7,Zhou,Jian,Zhou Jian,1976-10-01,47.0,Male,China,China,Shenzhen,Technology,['Technology'],True,Returned to List
1285,2024,4,1286,2.6,Baro,Ulrike,Ulrike Baro,1950-01-01,74.0,Female,Germany,Germany,Munich,Healthcare,['Healthcare'],False,Decreased
1286,2024,4,1286,2.6,Baszucki,David,David Baszucki,1963-01-20,61.0,Male,United States,United States,San Francisco,Media & Entertainment,['Media & Entertainment'],True,Remained Even
1287,2024,4,1286,2.6,Beier,Wilhelm,Wilhelm Beier & family,1956-04-21,67.0,Male,Germany,Germany,New York,Healthcare,['Healthcare'],True,Increased
1288,2024,4,1286,2.6,Bekker,Koos,Koos Bekker,1952-12-14,71.0,Male,South Africa,South Africa,Cape Town,Media & Entertainment,['Media & Entertainment'],True,Increased
1289,2024,4,1286,2.6,Bikhchandani,Sanjeev,Sanjeev Bikhchandani,1963-06-29,60.0,Male,India,India,Delhi,Technology,['Technology'],True,Increased
1290,2024,4,1286,2.6,Bouygues,Martin,Martin Bouygues,1962-01-01,65.68807678110004,Male,France,France,Paris,Construction & Engineering,['Construction & Engineering'],False,Increased
1291,2024,4,1286,2.6,Bouygues,Olivier,Olivier Bouygues,1950-09-14,73.0,Male,France,France,Neuilly-sur-Seine,Construction & Engineering,['Construction & Engineering'],False,Increased
1292,2024,4,1286,2.6,Carroll,Roy,"Roy Carroll, II.",1962-11-01,61.0,Male,United States,United States,Greensboro,Real Estate,['Real Estate'],True,Decreased
1293,2024,4,1286,2.6,Chambers,Herb,Herb Chambers,1942-01-01,82.0,Male,United States,United States,Boston,Automotive,['Automotive'],True,Increased
1294,2024,4,1286,2.6,Chan,Tan Ching-fen,Chan Tan Ching-fen,1962-01-01,65.68807678110004,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],False,Decreased
1295,2024,4,1286,2.6,Chen,Kaixuan,Chen Kaixuan,1958-05-01,65.0,Male,China,China,Guangzhou,Manufacturing,['Manufacturing'],True,Decreased
1296,2024,4,1286,2.6,Daurella,Sol,Sol Daurella,1966-01-01,58.0,Female,Spain,Spain,Madrid,Food & Beverage,['Food & Beverage'],False,Increased
1297,2024,4,1286,2.6,Deng,Wen,Deng Wen,1968-03-01,56.0,Male,China,China,Chengdu,Food & Beverage,['Food & Beverage'],True,Decreased
